run_token,family,arm,dataset,horizon,seed,window,ablation,use_adj,sim_mat,target_space,quantiles,n_quantiles,attn_exp,renewal,renewal_lag,gi_fix,level_cap,model_column,n_test,rmse_npz,rmse_csv,has_val,has_quantiles,git_commit,mode,best_epoch,n_params,timestamp,npz_path,ckpt_path,manifest_path,consistency
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter-giunif,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,70,1577.873212,1577.873212,True,True,,,,,20260820_092948,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter-renewres,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7,70,1645.737424,1645.737424,True,True,,,,,20260820_042241,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,14,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14,70,1591.086422,1591.086422,True,True,,,,,20260820_041122,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,5.2-1.72,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,70,1755.737089,1755.737089,True,True,,,,,20260820_103328,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre-reniter,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,70,1651.512117,1651.512117,True,True,,,,,20260820_022653,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-scorenorm,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre-scorenorm,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-scorenorm,70,1531.240216,1531.240216,True,True,,,,,20260819_071921,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-scorenorm.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-scorenorm.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-temp,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre-temp,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp,70,1274.648816,1274.648816,True,True,,,,,20260819_024410,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-temp.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre-temp.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,70,1292.254924,1292.254924,True,True,,,,,20260819_021009,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre,True,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal,70,1856.450361,1856.450361,True,True,,,,,20260819_111708,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal21,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre,True,21,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal21,70,1839.397368,1839.397368,True,True,,,,,20260819_114647,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal21.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal21.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal7,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre,True,7,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal7,70,1838.016793,1838.016793,True,True,,,,,20260819_113714,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal7.npz,save_attn/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.renewal7.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant,MSAGAT-Net,current,japan,5,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,70,1317.294076,1317.294076,True,True,,,,,20260814_031926,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj,MSAGAT-Net,current,japan,5,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,70,1436.802734,1436.802787,True,False,,,,,20260811_091841,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.pprm-multistep,MSAGAT-Net,current,japan,5,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep,70,1375.872803,1375.872814,False,False,,,,,20260811_025641,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.pprm-multistep.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.pprm-multistep.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.pprm-multistep.sgate,MSAGAT-Net,current,japan,5,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep.sgate,70,1384.546265,1384.546316,False,False,,,,,20260811_034300,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.pprm-multistep.sgate.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.pprm-multistep.sgate.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.sgate,MSAGAT-Net,current,japan,5,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.sgate,70,1415.535889,1415.535853,False,False,,,,,20260811_032134,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.sgate.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-42.with_adj.sgate.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth,MSAGAT-Net,current,japan,5,45,20,none,True,default,loggrowth,False,,,False,,,,MSAGAT-Net.loggrowth,70,1450.686035,1450.686045,True,False,,,,,20260811_045845,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,japan,5,45,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,70,1426.830881,1426.830881,True,True,,,,,20260819_084301,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.quant,MSAGAT-Net,current,japan,5,45,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,70,1288.877914,1288.877914,True,True,,,,,20260814_031940,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj,MSAGAT-Net,current,japan,5,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,70,1433.372681,1433.372727,True,False,,,,,20260811_091903,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.pprm-multistep,MSAGAT-Net,current,japan,5,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep,70,1422.991699,1422.991743,False,False,,,,,20260811_025811,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.pprm-multistep.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.pprm-multistep.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.pprm-multistep.sgate,MSAGAT-Net,current,japan,5,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep.sgate,70,1464.938599,1464.938565,False,False,,,,,20260811_034447,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.pprm-multistep.sgate.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.pprm-multistep.sgate.pt,,manifest_missing
MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.sgate,MSAGAT-Net,current,japan,5,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.sgate,70,1422.048218,1422.048171,False,False,,,,,20260811_032304,report/predictions/japan/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.sgate.npz,save_all/MSAGAT-Net.japan.w-20.h-5.none.seed-45.with_adj.sgate.pt,,manifest_missing
cola_gnn.japan.w-20.h-10.none.seed-1000,cola_gnn,current,japan,10,1000,20,none,,,,,,,,,,,cola_gnn,70,2032.096313,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-10.none.seed-1000.npz,,,ok
cola_gnn.japan.w-20.h-10.none.seed-123,cola_gnn,current,japan,10,123,20,none,,,,,,,,,,,cola_gnn,70,2001.43811,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-10.none.seed-123.npz,,,ok
cola_gnn.japan.w-20.h-10.none.seed-30,cola_gnn,current,japan,10,30,20,none,,,,,,,,,,,cola_gnn,70,1946.411621,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-10.none.seed-30.npz,,,ok
cola_gnn.japan.w-20.h-10.none.seed-42,cola_gnn,current,japan,10,42,20,none,,,,,,,,,,,cola_gnn,70,1713.284912,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-10.none.seed-42.npz,,,ok
cola_gnn.japan.w-20.h-10.none.seed-42.oldckpt,cola_gnn,oldckpt,japan,10,42,20,none,,,,,,,,,,,cola_gnn,61,1872.378418,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-10.none.seed-42.oldckpt.npz,,,ok
cola_gnn.japan.w-20.h-10.none.seed-45,cola_gnn,current,japan,10,45,20,none,,,,,,,,,,,cola_gnn,70,1968.666626,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-10.none.seed-45.npz,,,ok
cola_gnn.japan.w-20.h-15.none.seed-1000,cola_gnn,current,japan,15,1000,20,none,,,,,,,,,,,cola_gnn,70,1741.216064,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-15.none.seed-1000.npz,,,ok
cola_gnn.japan.w-20.h-15.none.seed-123,cola_gnn,current,japan,15,123,20,none,,,,,,,,,,,cola_gnn,70,1648.394653,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-15.none.seed-123.npz,,,ok
cola_gnn.japan.w-20.h-15.none.seed-30,cola_gnn,current,japan,15,30,20,none,,,,,,,,,,,cola_gnn,70,1724.296509,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-15.none.seed-30.npz,,,ok
cola_gnn.japan.w-20.h-15.none.seed-42,cola_gnn,current,japan,15,42,20,none,,,,,,,,,,,cola_gnn,70,1689.627808,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-15.none.seed-42.npz,,,ok
cola_gnn.japan.w-20.h-15.none.seed-42.oldckpt,cola_gnn,oldckpt,japan,15,42,20,none,,,,,,,,,,,cola_gnn,56,1787.693604,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-15.none.seed-42.oldckpt.npz,,,ok
cola_gnn.japan.w-20.h-15.none.seed-45,cola_gnn,current,japan,15,45,20,none,,,,,,,,,,,cola_gnn,70,1708.683105,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-15.none.seed-45.npz,,,ok
cola_gnn.japan.w-20.h-3.none.seed-1000,cola_gnn,current,japan,3,1000,20,none,,,,,,,,,,,cola_gnn,70,1420.826782,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-3.none.seed-1000.npz,,,ok
cola_gnn.japan.w-20.h-3.none.seed-123,cola_gnn,current,japan,3,123,20,none,,,,,,,,,,,cola_gnn,70,1455.674927,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-3.none.seed-123.npz,,,ok
cola_gnn.japan.w-20.h-3.none.seed-30,cola_gnn,current,japan,3,30,20,none,,,,,,,,,,,cola_gnn,70,1439.44751,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-3.none.seed-30.npz,,,ok
cola_gnn.japan.w-20.h-3.none.seed-42,cola_gnn,current,japan,3,42,20,none,,,,,,,,,,,cola_gnn,70,1471.962769,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-3.none.seed-42.npz,,,ok
cola_gnn.japan.w-20.h-3.none.seed-42.oldckpt,cola_gnn,oldckpt,japan,3,42,20,none,,,,,,,,,,,cola_gnn,68,1379.426758,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-3.none.seed-42.oldckpt.npz,,,ok
cola_gnn.japan.w-20.h-3.none.seed-45,cola_gnn,current,japan,3,45,20,none,,,,,,,,,,,cola_gnn,70,1332.016479,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-3.none.seed-45.npz,,,ok
cola_gnn.japan.w-20.h-5.none.seed-1000,cola_gnn,current,japan,5,1000,20,none,,,,,,,,,,,cola_gnn,70,1698.384033,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-5.none.seed-1000.npz,,,ok
cola_gnn.japan.w-20.h-5.none.seed-123,cola_gnn,current,japan,5,123,20,none,,,,,,,,,,,cola_gnn,70,1557.917236,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-5.none.seed-123.npz,,,ok
cola_gnn.japan.w-20.h-5.none.seed-30,cola_gnn,current,japan,5,30,20,none,,,,,,,,,,,cola_gnn,70,1607.408813,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-5.none.seed-30.npz,,,ok
cola_gnn.japan.w-20.h-5.none.seed-42,cola_gnn,current,japan,5,42,20,none,,,,,,,,,,,cola_gnn,70,1490.71875,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-5.none.seed-42.npz,,,ok
cola_gnn.japan.w-20.h-5.none.seed-42.oldckpt,cola_gnn,oldckpt,japan,5,42,20,none,,,,,,,,,,,cola_gnn,66,1368.718872,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-5.none.seed-42.oldckpt.npz,,,ok
cola_gnn.japan.w-20.h-5.none.seed-45,cola_gnn,current,japan,5,45,20,none,,,,,,,,,,,cola_gnn,70,1517.090332,,False,False,,,,,,report/predictions/japan/cola_gnn.japan.w-20.h-5.none.seed-45.npz,,,ok
dcrnn.japan.w-20.h-10.none.seed-1000,dcrnn,current,japan,10,1000,20,none,,,,,,,,,,,dcrnn,70,2611.912598,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-10.none.seed-1000.npz,,,ok
dcrnn.japan.w-20.h-10.none.seed-123,dcrnn,current,japan,10,123,20,none,,,,,,,,,,,dcrnn,70,2553.219482,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-10.none.seed-123.npz,,,ok
dcrnn.japan.w-20.h-10.none.seed-30,dcrnn,current,japan,10,30,20,none,,,,,,,,,,,dcrnn,70,2579.308105,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-10.none.seed-30.npz,,,ok
dcrnn.japan.w-20.h-10.none.seed-42,dcrnn,current,japan,10,42,20,none,,,,,,,,,,,dcrnn,70,2615.103027,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-10.none.seed-42.npz,,,ok
dcrnn.japan.w-20.h-10.none.seed-42.oldckpt,dcrnn,oldckpt,japan,10,42,20,none,,,,,,,,,,,dcrnn,61,2568.387207,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-10.none.seed-42.oldckpt.npz,,,ok
dcrnn.japan.w-20.h-10.none.seed-45,dcrnn,current,japan,10,45,20,none,,,,,,,,,,,dcrnn,70,2610.172363,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-10.none.seed-45.npz,,,ok
dcrnn.japan.w-20.h-15.none.seed-1000,dcrnn,current,japan,15,1000,20,none,,,,,,,,,,,dcrnn,70,2597.276123,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-15.none.seed-1000.npz,,,ok
dcrnn.japan.w-20.h-15.none.seed-123,dcrnn,current,japan,15,123,20,none,,,,,,,,,,,dcrnn,70,2444.327148,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-15.none.seed-123.npz,,,ok
dcrnn.japan.w-20.h-15.none.seed-30,dcrnn,current,japan,15,30,20,none,,,,,,,,,,,dcrnn,70,2553.548584,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-15.none.seed-30.npz,,,ok
dcrnn.japan.w-20.h-15.none.seed-42,dcrnn,current,japan,15,42,20,none,,,,,,,,,,,dcrnn,70,2594.743896,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-15.none.seed-42.npz,,,ok
dcrnn.japan.w-20.h-15.none.seed-42.oldckpt,dcrnn,oldckpt,japan,15,42,20,none,,,,,,,,,,,dcrnn,56,2104.15918,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-15.none.seed-42.oldckpt.npz,,,ok
dcrnn.japan.w-20.h-15.none.seed-45,dcrnn,current,japan,15,45,20,none,,,,,,,,,,,dcrnn,70,2626.59082,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-15.none.seed-45.npz,,,ok
dcrnn.japan.w-20.h-3.none.seed-1000,dcrnn,current,japan,3,1000,20,none,,,,,,,,,,,dcrnn,70,2138.199707,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-3.none.seed-1000.npz,,,ok
dcrnn.japan.w-20.h-3.none.seed-123,dcrnn,current,japan,3,123,20,none,,,,,,,,,,,dcrnn,70,1952.701172,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-3.none.seed-123.npz,,,ok
dcrnn.japan.w-20.h-3.none.seed-30,dcrnn,current,japan,3,30,20,none,,,,,,,,,,,dcrnn,70,2040.747314,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-3.none.seed-30.npz,,,ok
dcrnn.japan.w-20.h-3.none.seed-42,dcrnn,current,japan,3,42,20,none,,,,,,,,,,,dcrnn,70,2106.449463,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-3.none.seed-42.npz,,,ok
dcrnn.japan.w-20.h-3.none.seed-42.oldckpt,dcrnn,oldckpt,japan,3,42,20,none,,,,,,,,,,,dcrnn,68,2162.620117,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-3.none.seed-42.oldckpt.npz,,,ok
dcrnn.japan.w-20.h-3.none.seed-45,dcrnn,current,japan,3,45,20,none,,,,,,,,,,,dcrnn,70,2109.326172,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-3.none.seed-45.npz,,,ok
dcrnn.japan.w-20.h-5.none.seed-1000,dcrnn,current,japan,5,1000,20,none,,,,,,,,,,,dcrnn,70,2447.438965,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-5.none.seed-1000.npz,,,ok
dcrnn.japan.w-20.h-5.none.seed-123,dcrnn,current,japan,5,123,20,none,,,,,,,,,,,dcrnn,70,2357.841064,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-5.none.seed-123.npz,,,ok
dcrnn.japan.w-20.h-5.none.seed-30,dcrnn,current,japan,5,30,20,none,,,,,,,,,,,dcrnn,70,2420.565674,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-5.none.seed-30.npz,,,ok
dcrnn.japan.w-20.h-5.none.seed-42,dcrnn,current,japan,5,42,20,none,,,,,,,,,,,dcrnn,70,2452.233398,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-5.none.seed-42.npz,,,ok
dcrnn.japan.w-20.h-5.none.seed-42.oldckpt,dcrnn,oldckpt,japan,5,42,20,none,,,,,,,,,,,dcrnn,66,2530.435303,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-5.none.seed-42.oldckpt.npz,,,ok
dcrnn.japan.w-20.h-5.none.seed-45,dcrnn,current,japan,5,45,20,none,,,,,,,,,,,dcrnn,70,2464.439697,,False,False,,,,,,report/predictions/japan/dcrnn.japan.w-20.h-5.none.seed-45.npz,,,ok
epignn.japan.w-20.h-10.none.seed-1000,epignn,current,japan,10,1000,20,none,,,,,,,,,,,epignn,70,2122.656738,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-10.none.seed-1000.npz,,,ok
epignn.japan.w-20.h-10.none.seed-123,epignn,current,japan,10,123,20,none,,,,,,,,,,,epignn,70,2115.083496,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-10.none.seed-123.npz,,,ok
epignn.japan.w-20.h-10.none.seed-30,epignn,current,japan,10,30,20,none,,,,,,,,,,,epignn,70,2100.739258,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-10.none.seed-30.npz,,,ok
epignn.japan.w-20.h-10.none.seed-42,epignn,current,japan,10,42,20,none,,,,,,,,,,,epignn,70,1806.273682,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-10.none.seed-42.npz,,,ok
epignn.japan.w-20.h-10.none.seed-42.oldckpt,epignn,oldckpt,japan,10,42,20,none,,,,,,,,,,,epignn,70,1806.289673,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-10.none.seed-42.oldckpt.npz,,,ok
epignn.japan.w-20.h-10.none.seed-45,epignn,current,japan,10,45,20,none,,,,,,,,,,,epignn,70,2251.452881,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-10.none.seed-45.npz,,,ok
epignn.japan.w-20.h-15.none.seed-1000,epignn,current,japan,15,1000,20,none,,,,,,,,,,,epignn,70,1965.906494,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-15.none.seed-1000.npz,,,ok
epignn.japan.w-20.h-15.none.seed-123,epignn,current,japan,15,123,20,none,,,,,,,,,,,epignn,70,1930.242676,,False,False,,,,,,report/predictions/japan/epignn.japan.w-20.h-15.none.seed-123.npz,,,ok
